"1451","2004-08-0206","2013-11-25"
"1452","2010-08-1088","2013-10-25"
"1453","2004-06-0118","2013-11-25"
"1454","2005-05-0301","2013-11-25"
"1455","2006-03-0488","2013-11-25"
"1456","2006-03-0489","2013-11-25"
"1457","2013-06-1455","2013-11-25"
"1458","2006-03-0480","2013-11-25"
"1459","2006-03-0482","2013-11-25"
"1460","2012-08-1322","2013-11-25"
"1461","2010-08-1075","2013-11-25"
"1462","2012-05-1292","2013-11-25"
"1463","2013-09-1503","2013-11-25"
"1464","2005-10-0424","2013-11-25"
"1465","2007-11-0780","2013-11-25"
"1466","2005-10-0412","2013-11-25"
"1467","2006-02-0473","2013-11-25"
"1468","2010-04-0991","2013-11-25"
"1469","2007-11-0772","2013-11-25"
"1470","2006-08-0636","2013-11-25"
"1471","2012-05-1293","2013-11-25"
"1472","2007-07-0738","2013-11-25"
"1473","2007-12-0787","2013-11-25"
"1474","2009-06-0926","2013-11-25"
"1475","2007-07-0736","2013-11-25"
"1476","2005-10-0428","2013-11-25"
"1477","2010-04-0989","2013-11-25"
"1478","2012-09-1326","2013-11-25"
"1479","2012-06-1305","2013-11-25"
"1480","2011-01-1140","2013-11-25"
"1481","2009-05-0919","2013-11-25"
"1482","2005-10-0423","2013-11-25"
"1483","2005-10-0411","2013-11-25"
"1484","2012-08-1324","2013-11-25"
"1485","2009-05-0922","2013-11-25"
"1486","2010-05-1017","2013-11-25"
"1487","2006-02-0472","2013-11-25"
"1488","2005-10-0415","2013-11-25"
"1489","2010-01-0968","2013-11-25"
"1490","2007-12-0784","2013-11-25"
"1491","2009-10-0945","2013-11-25"
"1492","2013-06-1461","2013-11-25"
"1493","2011-09-1229","2013-11-25"
"1494","2005-10-0403","2013-11-25"
"1495","2005-10-0413","2013-11-25"
"1496","2012-04-1272","2013-11-25"
"1497","2009-01-0891","2013-11-25"
"1498","2010-06-1039","2013-11-25"
"1499","2013-06-1465","2013-11-25"
"1500","2005-10-0407","2013-11-25"
"1501","2013-02-1399","2013-11-25"
"1502","2011-04-1188","2013-11-25"
"1503","2010-05-1011","2013-11-25"
"1504","2010-05-1016","2013-11-25"
"1505","2009-10-0949","2013-11-25"
"1506","2009-03-0905","2013-11-25"
"1507","2009-11-0951","2013-11-25"
"1508","2010-05-1020","2013-11-25"
"1509","2013-08-1489","2012-11-25"
"1510","2011-01-1139","2013-11-25"
"1511","2005-10-0425","2013-11-25"
"1512","2011-04-1187","2013-11-25"
"1513","2005-10-0422","2013-11-25"
"1514","2011-09-1235","2013-11-25"
"1515","2012-08-1320","2013-11-25"
"1516","2010-04-0990","2013-11-25"
"1517","2007-06-0720","2013-11-25"
"1518","2007-07-0749","2013-11-25"
"1519","2005-10-0410","2013-11-25"
"1520","2006-06-0588","2013-11-25"
"1521","2009-02-0904","2013-11-25"
"1522","2007-12-0788","2013-11-25"
"1523","2007-07-0733","2013-11-25"
"1524","2011-04-1186","2013-11-25"
"1525","2012-10-1337","2013-11-25"
"1526","2012-10-1345","2013-11-25"
"1527","2005-10-0418","2013-11-25"
"1528","2005-10-0426","2013-11-25"
"1529","2005-10-0402","2013-11-25"
"1530","2011-07-1225","2013-11-25"
"1531","2012-04-1271","2013-11-25"
"1532","2010-11-1115","2013-11-25"
"1533","2005-10-0405","2013-11-25"
"1534","2007-11-0779","2013-11-25"
"1535","2010-07-1057","2013-11-25"
"1536","2010-11-1114","2013-11-25"
"1537","2012-09-1327","2013-11-25"
"1538","2008-01-0794","2013-11-25"
"1539","2010-05-1013","2013-11-25"
"1540","2008-08-0759","2013-11-25"
"1541","2010-05-1012","2013-11-25"
"1542","2010-09-1096","2013-11-25"
"1543","2010-05-1018","2013-11-25"
"1544","2010-05-1004","2013-11-25"
"1545","2010-06-1049","2013-11-25"
"1546","2012-05-1291","2013-11-25"
"1547","2013-04-1422","2013-11-25"
"1548","2005-11-0445","2013-11-25"
"1549","2011-04-1178","2013-11-25"
"1550","2007-07-0735","2013-11-25"
"1551","2010-05-1015","2013-11-25"
"1552","2009-11-0953","2013-11-25"
"1553","2005-10-0408","2013-11-25"
"1554","2011-02-1155","2013-11-25"
"1555","2005-10-0419","2013-11-25"
"1556","2012-08-1321","2013-11-25"
"1557","2007-07-0737","2013-11-25"
"1558","2005-10-0406","2013-11-25"
"1559","2009-02-0897","2013-11-25"
"1560","2010-05-1008","2013-11-25"
"1561","2013-05-1440","2013-11-25"
"1562","2012-08-1323","2013-11-25"
"1563","2011-05-1199","2013-11-25"
"1564","2013-04-1415","2013-11-25"
"1565","2010-05-1010","2013-11-25"
"1566","2011-03-1171","2013-11-25"
"1567","2005-10-0414","2013-11-25"
"1568","2007-11-0783","2013-11-25"
"1569","2007-11-0777","2007-11-25"
"1570","2006-05-0563","2007-10-27"
"1571","2006-05-0563","2007-11-27"
"1572","2007-07-0745","2013-09-24"
"1573","2013-11-1528","2013-11-24"
"1574","2005-10-0368","2012-11-24"
"1575","2008-07-0846","2012-11-25"
"1576","2010-08-1088","2013-11-25"
"1577","2006-09-0657","2013-11-26"
"1578","2012-07-1315","2013-11-26"
"1579","2004-05-0074","2013-11-26"
"1580","2004-05-0094","2013-11-26"
"1581","2004-05-0057","2013-11-26"
"1582","2004-06-0129","2013-11-26"
"1583","2012-02-1258","2013-11-26"
"1584","2008-09-0854","2013-11-26"
"1585","2005-09-0348","2013-11-26"
"1586","2006-10-0660","2013-11-26"
"1587","2004-12-0249","2013-11-26"
"1588","2009-11-0956","2013-11-26"
"1589","2004-05-0041","2013-11-26"
"1590","2006-08-0640","2013-11-26"
"1591","2004-06-0160","2003-11-26"
"1592","2004-09-0228","2013-11-26"
"1593","2005-07-0325","2013-11-26"
"1594","2004-05-0072","2013-11-26"
"1595","2004-06-0116","2013-11-26"
"1596","2004-06-0125","2013-11-26"
"1597","2013-06-1450","2013-11-26"
"1598","2004-05-0087","2013-11-26"
"1599","2004-05-0064","2013-11-26"
"1600","2013-02-1393","2013-11-26"
"1601","2005-09-0352","2013-11-26"
"1602","2004-06-0160","2013-11-26"
"1603","2004-10-0236","2013-11-26"
"1604","2012-05-1280","2013-11-26"
"1605","2009-03-0107","2013-11-26"
"1606","2005-04-0294","2013-11-26"
"1607","2004-09-0224","2013-11-26"
"1608","2010-08-1070","2013-11-26"
"1609","2009-04-0915","2013-11-26"
"1610","2006-05-0522","2013-11-26"
"1611","2004-05-0006","2013-11-26"
"1612","2011-05-1195","2013-11-26"
"1613","2007-04-0691","2013-11-26"
"1614","2004-09-0223","2013-11-26"
"1615","2012-05-1287","2013-11-26"
"1616","2004-11-0240","2013-11-26"
"1617","2013-07-1474","2013-11-26"
"1618","2004-05-0092","2013-11-26"
"1619","2008-09-0862","2013-11-26"
"1620","2013-05-1448","2013-11-26"
"1621","2010-03-0984","2013-11-26"
"1622","2010-08-1071","2013-11-26"
"1623","2004-06-0145","2013-11-26"
"1624","2004-05-0052","2013-11-26"
"1625","2005-04-0289","2013-11-26"
"1626","2006-12-0667","2013-11-26"
"1627","2005-03-0276","2013-11-26"
"1628","2013-04-1429","2013-11-26"
"1629","2010-06-1044","2013-11-26"
"1630","2004-06-0111","2013-11-26"
"1631","2008-08-0936","2013-11-26"
"1632","2005-11-0433","2013-11-26"
"1633","2009-03-0911","2013-11-26"
"1634","2012-06-1299","2013-11-26"
"1635","2011-03-1173","2013-08-26"
"1636","2005-04-0295","2013-11-26"
"1637","2010-07-1059","2013-11-26"
"1638","2013-06-1448","2013-11-26"
"1639","2004-06-0158","2013-11-26"
"1640","2007-10-0768","2013-11-26"
"1641","2005-11-0448","2013-11-26"
"1642","2004-09-0229","2013-11-26"
"1643","2013-03-1408","2013-11-26"
"1644","2004-06-0169","2013-11-26"
"1645","2012-06-1300","2013-11-26"
"1646","2006-04-0407","2013-11-26"
"1647","2010-11-1116","2013-11-26"
"1648","2013-06-1449","2013-11-26"
"1649","2004-05-0012","2013-11-26"
"1650","2009-07-0844","2013-11-26"
"1651","2004-06-0124","2013-11-26"
"1652","2006-03-0429","2013-11-26"
"1653","2004-06-0151","2013-11-26"
"1654","2010-05-1031","2013-11-26"
"1655","2012-02-1251","2013-11-26"
"1656","2006-04-0494","2013-11-26"
"1657","2004-08-0207","2013-11-26"
"1658","2004-05-0067","2013-11-26"
"1659","2004-06-0122","2013-11-26"
"1660","2004-05-0073","2013-11-26"
"1661","2012-06-1304","2013-11-26"
"1662","2004-05-0043","2013-11-26"
"1663","2011-09-1227","2013-11-26"
"1664","2005-08-0336","2013-11-26"
"1665","2013-06-1453","2013-11-26"
"1666","2004-06-0173","2013-11-26"
"1667","2012-10-1343","2013-11-26"
"1668","2004-06-0161","2013-11-26"
"1669","2011-12-1242","2013-11-26"
"1670","2013-06-1452","2013-11-26"
"1671","2010-11-1121","2013-11-26"
"1672","2005-06-0319","2013-11-26"
"1673","2005-03-0282","2013-11-26"
"1674","2005-03-0283","2013-11-26"
"1675","2006-05-0512","2013-11-26"
"1676","2004-05-0061","2013-11-26"
"1677","2009-08-0935","2013-11-26"
"1678","2008-11-0876","2013-11-26"
"1679","2004-08-0201","2013-11-26"
"1680","2008-04-0815","2013-11-26"
"1681","2007-02-0681","2013-11-26"
"1682","2005-06-0316","2013-11-26"
"1683","2004-07-0221","2013-11-26"
"1684","2004-05-0050","2013-11-26"
"1685","2004-08-0202","2013-11-26"
"1686","2004-05-0042","2013-11-26"
"1687","2013-09-1507","2013-11-26"
"1688","2011-04-1174","2013-11-26"
"1689","2013-10-1516","2013-11-26"
"1690","2006-06-0590","2013-11-26"
"1691","2008-01-0796","2013-11-26"
"1692","2007-04-0700","2013-11-26"
"1693","2004-09-0225","2013-11-26"
"1694","2005-01-0257","2013-11-26"
"1695","2011-01-1128","2013-11-26"
"1696","2004-05-0019","2013-11-26"
"1697","2013-06-1464","2013-11-26"
"1698","2004-05-0126","2013-11-26"
"1699","2005-07-0332","2013-11-26"
"1700","2004-08-0204","2013-11-26"
"1701","2005-06-0322","2013-11-26"
"1702","2013-11-1525","2013-11-26"
"1703","2012-08-1319","2013-11-26"
"1704","2004-06-0154","2013-11-26"
"1705","2008-06-0829","2013-11-26"
"1706","2012-02-1256","2013-11-26"
"1707","2005-08-0337","2013-11-26"
"1708","2004-05-0097","2013-11-26"
"1709","2004-05-0063","2013-11-26"
"1710","2004-05-0040","2013-11-26"
"1711","2012-07-1313","2013-11-26"
"1712","2013-07-1472","2012-11-26"
"1713","2009-02-0901","2013-11-26"
"1714","2004-06-0162","2013-11-26"
"1715","2005-04-0293","2013-11-26"
"1716","2008-07-0845","2013-11-26"
"1717","2007-04-0097","2013-11-26"
"1718","2010-10-1102","2013-11-26"
"1719","2007-04-0692","2013-11-26"
"1720","2011-01-1143","2013-11-26"
"1721","2006-03-0474","2013-11-26"
"1722","2005-11-0435","2013-11-26"
"1723","2004-05-0110","2013-11-26"
"1724","2013-07-1480","2013-11-26"
"1725","2004-05-0095","2013-11-26"
"1726","2004-06-0144","2013-11-26"
"1727","2010-10-1104","2013-11-26"
"1728","2007-07-731","2013-11-26"
"1729","2011-05-1203","2013-11-26"
"1730","2011-11-1240","2013-11-26"
"1731","2010-08-1069","2013-11-26"
"1732","2005-11-0436","2013-11-26"
"1733","2004-05-0026","2013-11-26"
"1734","2003-05-1428","2013-11-26"
"1735","2005-03-0281","2013-11-26"
"1736","2008-04-0808","2013-11-26"
"1737","2009-07-0933","2013-11-26"
"1738","2006-01-0455","2013-11-26"
"1739","2004-05-0016","2013-11-26"
"1740","2005-01-0279","2013-11-26"
"1741","2010-09-1093","2013-11-26"
"1742","2004-05-0002","2013-11-26"
"1743","2004-05-0083","2013-11-26"
"1744","2005-03-0273","2013-11-26"
"1745","2007-08-0752","2013-11-26"
"1746","2011-06-1211","2013-11-26"
"1747","2004-05-0065","2013-11-26"
"1748","2004-12-0254","2013-11-26"
"1749","2004-05-0017","2013-11-26"
"1750","2013-01-1372","2013-11-26"
"1751","2004-11-0241","2013-11-26"
"1752","2004-09-0215","2013-11-26"
"1753","2011-03-1175","2013-11-26"
"1754","2013-06-1460","2013-11-26"
"1755","2004-06-0157","2013-11-26"
"1756","2013-07-1476","2013-11-26"
"1757","2006-04-0499","2013-11-26"
"1758","2006-09-0655","2013-10-26"
"1759","2009-06-0928","2011-09-26"
"1760","2004-06-0119","2013-11-26"
"1761","2006-10-0658","2013-11-26"
"1762","2006-05-0542","2013-11-26"
"1763","2010-06-1036","2013-11-26"
"1764","2012-12-1368","2013-11-26"
"1765","2009-04-0913","2013-11-26"
"1766","2008-06-0839","2013-11-26"
"1767","2010-08-1086","2013-11-26"
"1768","2011-01-1144","2013-11-26"
"1769","2004-10-0235","2013-11-26"
"1770","2011-09-1238","2013-11-26"
"1771","2013-05-1439","2013-11-26"
"1772","2006-05-0541","2013-11-26"
"1773","2010-11-1112","2013-11-26"
"1774","2010-08-1082","2013-11-26"
"1775","2013-10-1517","2013-11-26"
"1776","2006-05-0582","2013-11-26"
"1777","2009-03-0908","2013-11-26"
"1778","2005-10-0395","2013-11-25"
"1779","2010-05-1006","2013-11-25"
"1780","2005-10-0400","2013-11-25"
"1781","2005-10-0372","2013-11-25"
"1782","2005-10-0373","2013-11-25"
"1783","2009-09-0940","2013-11-25"
"1784","2010-07-1063","2013-11-25"
"1785","2006-07-0629","2013-11-25"
"1786","2006-02-0469","2013-11-25"
"1787","2012-05-1282","2013-11-25"
"1788","2013-09-1512","2013-11-25"
"1789","2007-03-0683","2013-11-25"
"1790","2009-02-0898","2013-11-25"
"1791","2010-05-1005","2013-11-25"
"1792","2008-02-0803","2013-11-25"
"1793","2005-10-0396","2013-11-25"
"1794","2012-06-1308","2013-11-25"
"1795","2011-06-1215","2013-11-25"
"1796","2006-05-0539","2013-11-25"
"1797","2011-02-1164","2013-11-25"
"1798","2009-06-0930","2013-11-25"
"1799","2006-05-0507","2013-11-25"
"1800","2006-05-0543","2013-11-25"
"1801","2012-11-1355","2013-11-25"
"1802","2008-05-0824","2013-11-25"
"1803","2009-01-0896","2013-11-25"
"1804","2008-08-0760","2013-11-25"
"1805","2005-10-0393","2013-11-25"
"1806","2013-08-1495","2013-11-25"
"1807","2005-11-0446","2013-11-25"
"1808","2008-02-0798","2013-11-25"
"1809","2011-06-1214","2013-11-25"
"1810","2006-05-0506","2013-11-25"
"1811","2005-10-0377","2013-11-25"
"1812","2006-05-0505","2013-11-25"
"1813","2006-10-0653","2013-11-25"
"1814","2005-10-0392","2013-11-25"
"1815","2008-04-0819","2013-11-25"
"1816","2010-08-1079","2013-11-25"
"1817","2012-10-1341","2013-11-25"
"1818","2005-10-0379","2013-11-25"
"1819","2006-18-0637","2013-11-25"
"1820","2007-11-0782","2013-11-25"
"1821","2006-04-0495","2013-11-25"
"1822","2006-03-0477","2013-11-25"
"1823","2005-10-0387","2013-11-25"
"1824","2005-10-0386","2013-11-25"
"1825","2013-07-1473","2013-11-25"
"1826","2009-11-0958","2013-11-25"
"1827","2012-10-1333","2013-11-25"
"1828","2006-02-0470","2013-11-25"
"1829","2006-06-0587","2013-11-25"
"1830","2006-03-0483","2013-11-25"
"1831","2006-02-0464","2013-11-25"
"1832","2005-10-0382","2013-11-25"
"1833","2005-10-0383","2013-11-25"
"1834","2005-10-0380","2013-11-25"
"1835","2006-03-0486","2013-11-25"
"1836","2009-07-0932","2013-11-25"
"1837","2011-01-1137","2013-11-25"
"1838","2008-09-0856","2013-11-25"
"1839","2005-10-0398","2013-11-25"
"1840","2006-06-0592","2013-11-25"
"1841","2006-02-0465","2013-11-25"
"1842","2006-05-0510","2013-11-25"
"1843","2008-01-0795","2013-11-25"
"1844","2006-02-0463","2013-11-25"
"1845","2009-11-0954","2013-11-25"
"1846","2010-08-1073","2013-11-25"
"1847","2010-09-1094","2013-11-25"
"1848","2011-02-1166","2013-11-25"
"1849","2006-02-0466","2013-11-25"
"1850","2005-10-0394","2013-11-25"
"1851","2005-10-0374","2013-11-25"
"1852","2006-07-0632","2013-11-25"
"1853","2012-04-1273","2013-11-25"
"1854","2006-05-0511","2013-11-25"
"1855","2006-07-0634","2013-11-25"
"1856","2006-05-0508","2013-11-25"
"1857","2013-06-1456","2013-11-25"
"1858","2006-04-0490","2013-11-25"
"1859","2005-10-0371","2013-11-25"
"1860","2012-06-1302","2013-11-25"
"1861","2013-08-1500","2013-11-25"
"1862","2006-03-0478","2013-11-25"
"1863","2006-07-0626","2013-11-25"
"1864","2005-10-0375","2013-11-25"
"1865","2007-06-0729","2013-11-25"
"1866","2006-07-0610","2013-11-25"
"1867","2012-10-1356","2013-11-27"
"1868","2012-05-1297","2013-11-27"
"1869","2013-06-1454","2013-11-27"
"1870","2012-02-1250","2013-11-27"
"1871","2012-10-1332","2013-11-27"
"1872","2010-03-0987","2013-11-27"
"1873","2006-07-0635","2013-11-27"
"1874","2006-05-0532","2013-11-27"
"1875","2007-04-0693","2013-11-27"
"1876","2006-06-0690","2013-11-27"
"1877","2009-01-0889","2013-11-27"
"1878","2010-06-1040","2013-11-27"
"1879","2010-11-1119","2013-11-27"
"1880","2006-05-0518","2013-11-27"
"1881","2010-07-1061","2013-11-27"
"1882","2012-01-1247","2013-11-27"
"1883","2013-01-1385","2013-11-27"
"1884","2006-06-0597","2013-11-27"
"1885","2006-05-0534","2013-11-27"
"1886","2006-05-0538","2013-11-24"
"1887","2011-09-1230","2013-11-27"
"1888","2013-07-1487","2013-11-27"
"1889","2013-08-1493","2013-11-27"
"1890","2011-01-1133","2013-11-27"
"1891","2013-10-1520","2013-11-27"
"1892","2010-08-1078","2013-11-27"
"1893","2013-03-1409","2013-11-27"
"1894","2007-05-0716","2013-11-27"
"1895","2013-09-1501","2013-11-27"
"1896","2012-05-1284","2013-11-27"
"1897","2010-07-1053","2013-11-27"
"1898","2012-02-1259","2013-11-27"
"1899","2007-05-0715","2013-11-27"
"1900","2007-08-0753","2013-11-27"
"1901","2010-04-0994","2013-11-27"
"1902","2013-11-1524","2013-11-27"
"1903","2011-09-1231","2013-11-27"
"1904","2006-05-0523","2013-11-27"
"1905","2007-05-0712","2013-11-27"
"1906","2009-04-0914","2013-11-27"
"1907","2011-03-1170","2013-11-27"
"1908","2006-05-0513","2013-11-27"
"1909","2013-04-1417","2013-11-27"
"1910","2007-05-0711","2013-11-27"
"1911","2008-10-0869","2013-11-27"
"1912","2006-05-0520","2013-11-27"
"1913","2007-02-0677","2013-11-27"
"1914","2010-05-1021","2013-11-27"
"1915","2008-01-0792","2013-11-27"
"1916","2006-01-0459","2013-11-27"
"1917","2008-04-0816","2013-11-27"
"1918","2009-02-0903","2013-11-27"
"1919","2013-02-1395","2013-11-27"
"1920","2006-05-0533","2013-11-27"
"1921","2008-06-0833","2013-11-27"
"1922","2007-05-0713","2013-11-27"
"1923","2006-05-0516","2013-11-27"
"1924","2012-06-1303","2013-11-27"
"1925","2006-05-0536","2013-11-27"
"1926","2011-06-1210","2013-11-27"
"1927","2006-07-0628","2013-11-27"
"1928","2007-02-0679","2013-11-27"
"1929","2008-01-0797","2013-11-27"
"1930","2013-03-1405","2013-11-27"
"1931","2010-03-0986","2013-11-27"
"1932","2010-12-1127","2013-11-27"
"1933","2010-08-1087","2013-11-27"
"1934","2007-05-0714","2013-11-27"
"1935","2011-05-1204","2013-11-27"
"1936","2006-05-0525","2013-11-27"
"1937","2008-11-0871","2013-11-27"
"1938","2008-10-0864","2013-11-27"
"1939","2012-06-1301","2013-11-27"
"1940","2008-04-0807","2013-11-27"
"1941","2006-06-0598","2013-11-27"
"1942","2010-07-1060","2013-11-27"
"1943","2012-05-1283","2013-11-27"
"1944","2013-02-1394","2013-11-27"
"1945","2013-02-1396","2013-11-27"
"1946","2012-01-1245","2013-11-27"
"1947","2010-08-1077","2013-11-27"
"1948","2011-01-1145","2013-11-27"
"1949","2006-05-0521","2013-11-27"
"1950","2010-07-1054","2013-11-27"
"1951","2009-11-0955","2013-11-27"
"1952","2008-04-0818","2013-11-27"
"1953","2012-05-1296","2013-11-27"
"1954","2011-05-1193","2013-11-27"
"1955","2012-03-1268","2013-11-27"
"1956","2008-07-0836","2013-11-27"
"1957","2006-09-0651","2013-11-27"
"1958","2007-08-0746","2013-11-28"
"1959","2011-11-1241","2013-11-28"
"1960","2005-08-0342","2009-11-28"
"1961","2012-02-1267","2013-11-27"
"1962","2013-07-1484","2013-11-27"
"1963","2007-02-0680","2013-11-27"
"1964","2004-05-0010","2013-11-27"
"1965","2005-06-0320","2013-11-27"
"1966","2007-05-0703","2013-11-27"
"1967","2004-06-0143","2013-11-27"
"1968","2010-11-1110","2013-11-27"
"1969","2004-05-0056","2013-11-27"
"1970","2007-04-0699","2013-11-27"
"1971","2004-05-0007","2013-11-27"
"1972","2004-05-0011","2013-11-27"
"1973","2004-05-0008","2013-11-27"
"1974","2005-11-0434","2013-11-27"
"1975","2004-10-0237","2013-11-27"
"1976","2004-06-0123","2013-11-27"
"1977","2007-12-0786","2013-11-27"
"1978","2008-12-0886","2012-11-27"
"1979","2010-01-0964","2013-11-27"
"1980","2008-06-0831","2013-11-27"
"1981","2004-06-0142","2013-11-27"
"1982","2004-05-0021","2013-11-27"
"1983","2013-01-1386","2013-11-27"
"1984","2011-01-1134","2013-11-27"
"1985","2005-01-0256","2013-11-27"
"1986","2009-08-0937","2013-11-27"
"1987","2004-05-0068","2013-11-27"
"1988","2006-09-0650","2013-11-27"
"1989","2013-08-1491","2013-11-27"
"1990","2006-09-0654","2013-11-27"
"1991","2004-05-0030","2013-11-27"
"1992","2011-02-1153","2013-11-27"
"1993","2012-08-1318","2013-11-27"
"1994","2005-07-0330","2013-11-27"
"1995","2006-04-0500","2013-11-27"
"1996","2004-05-0104","2013-11-27"
"1997","2004-05-0038","2013-11-27"
"1998","2008-11-0874","2013-11-27"
"1999","2004-05-0031","2013-11-27"
"2000","2013-09-1509","2013-11-27"
"2001","2005-12-0449","2013-11-27"
"2002","2005-06-0321","2013-11-27"
"2003","2013-02-1389","2012-11-27"
"2004","2008-05-0822","2013-11-27"
"2005","2013-11-1522","2013-11-27"
"2006","2013-06-1457","2013-11-27"
"2007","2011-05-1192","2013-11-27"
"2008","2010-05-1022","2013-11-27"
"2009","2008-04-0812","2013-11-27"
"2010","2005-11-0432","2013-11-27"
"2011","2006-05-0502","2013-11-27"
"2012","2004-05-0018","2013-11-27"
"2013","2010-05-1019","2013-11-27"
"2014","2007-10-0770","2013-11-27"
"2015","2004-05-0029","2013-11-27"
"2016","2012-05-1288","2013-11-27"
"2017","2007-03-0688","2013-11-27"
"2018","2004-05-0088","2013-11-27"
"2019","2004-06-0149","2013-11-27"
"2020","2013-10-1513","2013-11-27"
"2021","2004-07-0183","2013-11-27"
"2022","2009-10-0947","2013-11-27"
"2023","2013-01-1373","2013-11-27"
"2024","2012-08-1317","2013-11-27"
"2025","2010-02-0979","2013-11-27"
"2026","2008-01-0793","2013-11-27"
"2027","2011-06-1207","2013-11-27"
"2028","2004-05-0075","2013-11-27"
"2029","2012-10-1344","2013-11-27"
"2030","2004-05-0037","2013-11-27"
"2031","2005-12-0452","2013-11-27"
"2032","2006-02-0467","2013-11-27"
"2033","2007-05-0705","2013-11-27"
"2034","2004-06-0138","2013-11-27"
"2035","2004-05-0028","2013-11-27"
"2036","2004-11-0243","2013-11-27"
"2037","2006-03-0475","2013-11-27"
"2038","2005-03-0280","2013-11-27"
"2039","2007-06-0719","2013-11-27"
"2040","2011-04-1184","2013-11-27"
"2041","2004-05-0058","2013-11-27"
"2042","2010-11-1126","2013-11-27"
"2043","2008-01-0791","2013-11-27"
"2044","2007-05-0704","2013-11-27"
"2045","2006-04-0493","2013-11-27"
"2046","2008-11-0879","2013-09-27"
"2047","2009-11-0957","2013-11-27"
"2048","2004-08-0208","2013-11-27"
"2049","2007-06-0721","2013-11-27"
"2050","2013-07-1470","2013-11-27"
"2051","2007-10-0769","2013-11-27"
"2052","2004-07-0188","2013-11-27"
"2053","2011-02-1154","2013-11-27"
"2054","2013-10-1514","2013-11-27"
"2055","2004-06-0121","2013-11-27"
"2056","2005-01-0258","2013-11-27"
"2057","2006-08-0642","2013-11-27"
"2058","2008-04-0820","2013-11-28"
"2059","2013-02-1390","2013-11-28"
"2060","2006-11-0664","2013-11-28"
"2061","2005-06-0308","2013-11-28"
"2062","2007-08-0757","2013-11-28"
"2063","2005-03-0275","2013-11-28"
"2064","2005-12-0454","2013-11-28"
"2065","2005-11-0442","2013-11-28"
"2066","2011-05-1200","2013-11-28"
"2067","2012-05-1276","2013-11-28"
"2068","2005-07-0333","2013-11-28"
"2069","2006-09-0649","2013-11-28"
"2070","2004-05-0080","2013-11-28"
"2071","2009-05-0924","2013-11-28"
"2072","2009-01-0888","2013-11-28"
"2073","2013-05-1442","2013-11-28"
"2074","2013-05-1431","2013-11-28"
"2075","2011-09-1228","2013-11-28"
"2076","2004-06-0120","2013-11-28"
"2077","2010-04-0992","2013-11-28"
"2078","2008-10-0867","2013-11-28"
"2079","2010-11-1120","2013-11-28"
"2080","2008-09-0858","2013-11-28"
"2081","2004-08-998","2013-11-28"
"2082","2008-04-0810","2013-11-28"
"2083","2013-03-1407","2013-11-28"
"2084","2013-04-1418","2013-11-28"
"2085","2010-07-1066","2013-11-28"
"2086","2005-11-0437","2013-11-28"
"2087","2010-04-1001","2013-11-28"
"2088","2013-06-1467","2013-11-28"
"2089","2009-05-0921","2013-11-28"
"2090","2004-08-0205","2013-11-28"
"2091","2012-11-1360","2013-11-28"
"2092","2010-01-0976","2013-11-28"
"2093","2004-06-0133","2013-11-28"
"2094","2004-08-0212","2013-11-28"
"2095","2009-03-0909","2013-11-28"
"2096","2013-07-1481","2013-11-28"
"2097","2012-10-1346","2013-11-28"
"2098","2012-10-1338","2013-11-28"
"2099","2006-07-0622","2013-11-28"
"2100","2004-09-0226","2013-11-28"
"2101","2013-10-1515","2013-11-28"
"2102","2012-06-1306","2013-11-28"
"2103","2006-01-0456","2013-11-28"
"2104","2008-06-0830","2013-11-28"
"2105","2004-05-0076","2013-11-28"
"2106","2011-02-1162","2013-11-28"
"2107","2008-07-0840","2013-11-28"
"2108","2012-10-1349","2013-11-28"
"2109","2008-07-0843","2013-11-28"
"2110","2009-11-0960","2013-11-28"
"2111","2013-05-1441","2013-11-28"
"2112","2011-07-1226","2013-11-28"
"2113","2011-02-1161","2013-11-28"
"2114","2012-10-1331","2013-11-28"
"2115","2009-06-0931","2013-11-28"
"2116","2004-05-0009","2013-11-28"
"2117","2005-04-0286","2013-11-28"
"2118","2013-01-1377","2013-11-28"
"2119","2009-09-0942","2013-11-28"
"2120","2004-11-0246","2013-11-28"
"2121","2004-05-0003","2013-11-28"
"2122","2004-11-0242","2013-11-28"
"2123","2004-06-0128","2013-11-28"
"2124","2005-07-0329","2013-11-28"
"2125","2004-05-0032","2013-11-28"
"2126","2012-11-1354","2013-11-28"
"2127","2013-06-1469","2013-11-28"
"2128","2013-07-1483","2013-11-28"
"2129","2008-08-0850","2013-11-28"
"2130","2005-01-0259","2013-11-28"
"2131","2005-08-0343","2013-11-28"
"2132","2013-09-1511","2013-11-28"
"2133","2004-09-0230","2013-11-28"
"2134","2010-05-1027","2013-11-28"
"2135","2010-06-1046","2013-11-28"
"2136","2010-08-1072","2013-11-28"
"2137","2011-07-1220","2013-11-28"
"2138","2012-10-1340","2013-11-28"
"2139","2005-11-0438","2013-11-28"
"2140","2005-07-0334","2013-11-28"
"2141","2004-05-0103","2013-11-28"
"2142","2010-07-1058","2013-11-28"
"2143","2005-10-0370","2013-11-28"
"2144","2009-08-0938","2013-11-28"
"2145","2012-07-1309","2013-11-28"
"2146","2013-03-1413","2013-11-28"
"2147","2013-09-1505","2013-11-28"
"2148","2004-07-0181","2013-11-28"
"2149","2004-10-0234","2013-11-28"
"2150","2011-05-1196","2013-11-28"
